City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
291,Biak,-0.9131,122.8766,80.1,74,100,0.85,ID,2021-10-30 23:59:08
292,Saldanha,-33.0117,17.9442,59.05,84,35,8.75,ZA,2021-10-30 23:59:09
293,Riachao Das Neves,-11.7461,-44.91,84.29,37,94,2.01,BR,2021-10-30 23:59:09
294,Qaqortoq,60.7167,-46.0333,29.44,74,88,5.48,GL,2021-10-30 23:59:09
295,Souillac,-20.5167,57.5167,69.37,94,20,5.75,MU,2021-10-30 23:59:10
296,Vanavara,60.34,102.2797,20.86,64,65,10.02,RU,2021-10-30 23:59:10
297,Acari,-15.4311,-74.6158,70.07,72,11,3.94,PE,2021-10-30 23:59:10
298,Saskylakh,71.9167,114.0833,12.31,93,100,12.06,RU,2021-10-30 23:59:11
299,Krutikha,53.9599,81.2093,33.91,97,100,14.25,RU,2021-10-30 23:59:11
300,San Juan,-31.5375,-68.5364,80.92,32,24,21.43,AR,2021-10-30 23:59:12
301,Tucuman,-26.8241,-65.2226,89.6,37,20,8.05,AR,2021-10-30 23:59:12
302,Irbil,36.1926,44.0106,66.27,67,100,15.97,IQ,2021-10-30 23:56:12
303,Kapit,2.0167,112.9333,77.31,93,92,1.21,MY,2021-10-30 23:59:12
304,Inongo,-1.95,18.2667,71.78,89,65,3.33,CD,2021-10-30 23:59:13
305,Cap Malheureux,-19.9842,57.6142,69.48,85,3,6.8,MU,2021-10-30 23:59:13
306,Comodoro Rivadavia,-45.8667,-67.5,48.06,76,20,8.05,AR,2021-10-30 23:59:13
307,Kavieng,-2.5744,150.7967,84.24,73,75,13.0,PG,2021-10-30 23:59:14
308,Kirove,47.6531,35.6951,40.03,77,0,8.57,UA,2021-10-30 23:59:14
309,Liverpool,53.4106,-2.9779,47.68,87,37,5.01,GB,2021-10-30 23:58:59
310,Atar,20.5169,-13.0499,82.08,25,100,2.98,MR,2021-10-30 23:59:15
311,Angoche,-16.2325,39.9086,72.54,81,2,7.99,MZ,2021-10-30 23:59:15
312,Sur,22.5667,59.5289,79.52,71,6,10.0,OM,2021-10-30 23:59:09
313,Bubaque,11.2833,-15.8333,79.38,77,100,5.57,GW,2021-10-30 23:59:16
314,Chumikan,54.7183,135.315,21.31,77,8,11.9,RU,2021-10-30 23:59:16
315,Ustka,54.5805,16.8619,50.58,64,56,14.65,PL,2021-10-30 23:59:16
316,Burnie,-41.0667,145.9167,59.94,59,99,12.37,AU,2021-10-30 23:59:17
317,Hauterive,46.0901,3.4459,59.76,94,85,5.14,FR,2021-10-30 23:59:17
318,Lagoa,39.05,-27.9833,70.21,85,100,21.05,PT,2021-10-30 23:59:17
319,Itoman,26.1247,127.6694,77.02,65,20,11.5,JP,2021-10-30 23:59:18
320,Ziro,27.6333,93.8333,44.78,86,44,2.51,IN,2021-10-30 23:59:18
321,Kununurra,-15.7667,128.7333,85.98,62,75,12.66,AU,2021-10-30 23:59:19
322,Green River,41.5286,-109.4662,57.97,39,100,1.99,US,2021-10-30 23:59:19
323,Cape Coast,5.1053,-1.2466,78.6,87,99,10.22,GH,2021-10-30 23:59:15
324,Aquiraz,-3.9014,-38.3911,80.69,80,69,9.69,BR,2021-10-30 23:58:00
325,Southampton,50.904,-1.4043,56.89,100,77,11.07,GB,2021-10-30 23:59:20
326,Lompoc,34.6391,-120.4579,69.94,86,75,11.5,US,2021-10-30 23:54:36
327,Zhezkazgan,47.8043,67.7144,44.04,63,100,16.93,KZ,2021-10-30 23:59:20
328,Greer,34.9387,-82.2271,56.57,90,75,1.99,US,2021-10-30 23:59:21
329,Iqaluit,63.7506,-68.5145,37.13,74,90,18.01,CA,2021-10-30 23:57:22
330,Baykit,61.67,96.37,16.57,85,99,10.27,RU,2021-10-30 23:59:21
331,Los Llanos De Aridane,28.6585,-17.9182,64.15,68,0,4.0,ES,2021-10-30 23:59:21
332,Maceio,-9.6658,-35.7353,78.24,83,0,6.91,BR,2021-10-30 23:59:22
333,Derzhavinsk,51.1,66.3167,40.46,81,100,20.11,KZ,2021-10-30 23:59:22
334,Urdari,44.8,23.3,47.55,88,0,3.56,RO,2021-10-30 23:59:22
335,Yaan,7.3833,8.5667,75.43,87,94,4.74,NG,2021-10-30 23:59:23
336,Brandon,27.9378,-82.2859,71.02,86,90,1.01,US,2021-10-30 23:58:44
337,Lukovetskiy,64.2956,41.9211,40.98,100,100,6.82,RU,2021-10-30 23:59:23
338,Ende,-8.8432,121.6623,83.57,75,94,0.51,ID,2021-10-30 23:59:23
339,Ventspils,57.3894,21.5606,39.13,100,68,2.3,LV,2021-10-30 23:59:24
340,Humaita,-7.5061,-63.0208,77.43,78,58,1.97,BR,2021-10-30 23:59:24
341,Rosario Oeste,-14.8361,-56.4275,81.68,62,52,2.19,BR,2021-10-30 23:59:24
342,Koygorodok,60.445,50.9968,35.49,100,94,3.8,RU,2021-10-30 23:59:25
343,Linares,-35.85,-71.6,63.59,52,100,3.06,CL,2021-10-30 23:59:25
344,Rameswaram,9.2833,79.3,82.44,78,94,13.67,IN,2021-10-30 23:59:26
345,Port Shepstone,-30.7414,30.455,63.99,76,33,7.58,ZA,2021-10-30 23:59:26
346,Tshane,-24.0196,21.8684,67.08,25,0,7.58,BW,2021-10-30 23:59:26
347,Domoni,-12.2569,44.5319,75.4,83,21,5.17,KM,2021-10-30 23:59:26
348,Cozumel,20.5083,-86.9458,81.0,65,14,5.99,MX,2021-10-30 23:59:27
349,Bud,39.447,-86.1758,54.41,88,100,6.8,US,2021-10-30 23:59:27
350,Shouguang,36.88,118.7375,57.83,76,63,3.91,CN,2021-10-30 23:59:27
351,Salas,43.4118,-6.2602,54.97,77,99,4.99,ES,2021-10-30 23:59:28
352,Sisimiut,66.9395,-53.6735,35.49,98,100,33.71,GL,2021-10-30 23:59:28
353,Carballo,43.213,-8.691,64.09,88,92,11.83,ES,2021-10-30 23:59:28
354,Port Lincoln,-34.7333,135.8667,62.35,55,0,11.72,AU,2021-10-30 23:59:29
355,Lorengau,-2.0226,147.2712,83.25,78,94,7.14,PG,2021-10-30 23:59:29
356,Muros,42.7762,-9.0603,65.23,88,100,17.63,ES,2021-10-30 23:59:29
357,Luderitz,-26.6481,15.1594,57.92,94,8,3.31,NA,2021-10-30 23:59:30
358,Zhaozhou,45.6833,125.3167,34.84,37,100,12.28,CN,2021-10-30 23:59:30
359,Viedma,-40.8135,-62.9967,50.77,67,91,22.41,AR,2021-10-30 23:59:30
360,Palma Del Rio,37.7002,-5.2812,71.06,92,100,17.69,ES,2021-10-30 23:59:31
361,Puerto Ayacucho,5.6639,-67.6236,77.52,88,89,2.86,VE,2021-10-30 23:59:31
362,Fomboni,-12.28,43.7425,78.42,75,3,13.6,KM,2021-10-30 23:59:31
363,Otane,-39.8833,176.6333,69.01,56,91,10.49,NZ,2021-10-30 23:59:32
364,Tchollire,8.4022,14.1698,74.43,79,95,1.63,CM,2021-10-30 23:59:32
365,Miles City,46.4083,-105.8406,38.37,65,90,14.97,US,2021-10-30 23:59:32
366,Santa Maria,-29.6842,-53.8069,76.3,69,0,4.61,BR,2021-10-30 23:58:27
367,Ranong,9.9658,98.6348,76.93,88,98,4.18,TH,2021-10-30 23:59:33
368,Turukhansk,65.8167,87.9833,12.63,96,99,6.67,RU,2021-10-30 23:59:33
369,Sain Alto,23.5833,-103.25,68.32,32,11,1.95,MX,2021-10-30 23:59:34
370,Kerema,-7.9631,145.7785,84.13,67,62,3.22,PG,2021-10-30 23:59:34
371,Oriximina,-1.7656,-55.8661,78.64,77,49,3.87,BR,2021-10-30 23:59:34
372,Uinskoye,56.8817,56.5813,36.91,95,99,6.51,RU,2021-10-30 23:59:35
373,Ayna,-12.65,-73.9167,77.5,84,81,1.48,PE,2021-10-30 23:59:35
374,Nishihara,26.1842,127.7558,76.28,65,20,11.5,JP,2021-10-30 23:59:35
375,El Banco,9.0011,-73.9758,73.74,98,100,2.3,CO,2021-10-30 23:59:36
376,Bani,18.2833,-70.3333,83.64,77,21,2.51,DO,2021-10-30 23:59:36
377,Ovalle,-30.5983,-71.2003,70.14,52,34,2.77,CL,2021-10-30 23:59:36
378,Kozhva,65.1073,57.0459,14.23,91,96,2.24,RU,2021-10-30 23:59:37
379,Leninogorsk,54.6026,52.4609,43.43,96,100,7.9,RU,2021-10-30 23:59:37
380,Poitiers,46.5833,0.3333,53.78,58,0,4.61,FR,2021-10-30 23:59:37
381,Plettenberg Bay,-34.0527,23.3716,58.77,90,54,4.7,ZA,2021-10-30 23:59:38
382,Sterling,39.0062,-77.4286,59.34,89,75,3.0,US,2021-10-30 23:59:38
383,Spring Valley,36.108,-115.245,81.43,30,60,3.0,US,2021-10-30 23:59:38
384,Bonoua,5.2741,-3.595,75.96,91,91,4.23,CI,2021-10-30 23:59:39
385,Akot,21.0964,77.0586,64.92,60,66,3.27,IN,2021-10-30 23:59:39
386,Labuhan,-6.8844,112.2051,82.49,76,86,4.68,ID,2021-10-30 23:59:40
387,Victor Harbor,-35.5667,138.6167,66.79,55,0,3.67,AU,2021-10-30 23:59:40
388,Juegang,32.3174,121.1855,59.99,77,30,0.4,CN,2021-10-30 23:59:40
389,Verkhnyaya Inta,65.9811,60.3094,8.82,91,94,4.88,RU,2021-10-30 23:59:41
390,Solnechnyy,50.7214,136.6319,28.8,64,56,6.33,RU,2021-10-30 23:59:41
391,Sola,-13.8833,167.55,81.12,68,3,14.54,VU,2021-10-30 23:59:41
392,Vardo,70.3705,31.1107,39.16,74,97,10.38,NO,2021-10-30 23:59:42
393,Samarai,-10.6167,150.6667,83.53,77,99,13.18,PG,2021-10-30 23:59:42
394,Lipnita,44.1,27.6,51.15,62,76,4.83,RO,2021-10-30 23:59:42
395,San Patricio,28.017,-97.5169,75.92,30,0,8.32,US,2021-10-30 23:59:42
396,Kalmunai,7.4167,81.8167,77.43,88,89,7.31,LK,2021-10-30 23:59:43
397,Nouadhibou,20.931,-17.0347,67.98,83,15,10.36,MR,2021-10-30 23:59:43
398,Liku,-0.7275,119.8922,78.82,85,98,0.72,ID,2021-10-30 23:59:43
399,Kungurtug,50.5994,97.5228,26.02,72,48,2.8,RU,2021-10-30 23:59:44
400,Marzuq,14.4,46.4667,71.98,63,76,2.51,YE,2021-10-30 23:59:44
401,Xining,36.6167,101.7667,33.26,74,84,1.36,CN,2021-10-30 23:59:44
402,Yandyki,45.7691,47.1258,45.14,81,0,7.29,RU,2021-10-30 23:59:45
403,Spas-Klepiki,55.1347,40.1767,43.39,91,63,7.38,RU,2021-10-30 23:59:45
404,Byron Bay,-28.65,153.6167,67.05,80,99,19.13,AU,2021-10-30 23:59:46
405,Lavrentiya,65.5833,-171.0,14.14,80,26,6.93,RU,2021-10-30 23:59:46
406,Luanda,-8.8368,13.2343,75.79,78,99,9.89,AO,2021-10-30 23:59:47
407,Camacha,33.0833,-16.3333,69.22,83,20,14.97,PT,2021-10-30 23:59:47
408,Lisakovsk,52.5369,62.4936,42.24,83,100,15.7,KZ,2021-10-30 23:59:47
409,Deulgaon Raja,20.0167,76.0333,63.5,62,22,4.92,IN,2021-10-30 23:59:48
410,Rafraf,37.1904,10.1837,64.71,62,100,6.2,TN,2021-10-30 23:59:48
411,Port Augusta,-32.5,137.7667,69.71,24,98,7.78,AU,2021-10-30 23:59:48
412,Ayan,56.45,138.1667,23.25,49,0,18.32,RU,2021-10-30 23:59:49
413,Brae,60.3964,-1.353,49.91,85,100,22.75,GB,2021-10-30 23:59:49
414,San Jose,37.3394,-121.895,67.96,74,75,1.01,US,2021-10-30 23:59:39
415,Peabiru,-23.9128,-52.3431,73.62,89,97,7.31,BR,2021-10-30 23:59:50
416,Lensk,60.7253,114.9278,31.77,78,100,8.72,RU,2021-10-30 23:59:07
417,Caceres,39.522,-6.3748,61.81,94,100,16.51,ES,2021-10-30 23:59:50
418,Tura,25.5198,90.2201,62.02,62,0,2.08,IN,2021-10-30 23:59:50
419,Magadan,59.5667,150.8,21.42,58,100,12.21,RU,2021-10-30 23:59:51
420,Ilo,-17.6394,-71.3375,63.97,83,12,4.99,PE,2021-10-30 23:59:51
421,Aleksandrovsk-Sakhalinskiy,50.8975,142.1561,32.36,64,97,8.32,RU,2021-10-30 23:59:51
422,Jacareacanga,-6.2222,-57.7528,79.39,68,30,3.31,BR,2021-10-30 23:59:52
423,Bucerias,20.75,-105.3333,84.97,82,20,3.76,MX,2021-10-30 23:58:28
424,Ust-Tsilma,65.441,52.1498,23.23,96,100,5.44,RU,2021-10-30 23:59:52
425,Gorin,51.1983,136.6669,29.64,63,13,5.46,RU,2021-10-30 23:59:53
426,Kanye,-24.9667,25.3327,61.48,31,0,6.35,BW,2021-10-30 23:59:53
427,Antofagasta,-23.65,-70.4,60.08,74,18,3.44,CL,2021-10-30 23:59:54
428,Westport,41.1415,-73.3579,59.2,95,95,4.0,US,2021-10-30 23:59:54
429,Port Blair,11.6667,92.75,78.84,89,75,1.14,IN,2021-10-30 23:59:54
430,Bulungu,-4.55,18.6,69.26,94,71,0.81,CD,2021-10-30 23:59:55
431,Shimoda,34.6667,138.95,61.16,81,100,10.67,JP,2021-10-30 23:59:55
432,Mutoko,-17.397,32.2268,64.87,48,6,2.59,ZW,2021-10-30 23:59:55
433,Grindavik,63.8424,-22.4338,37.87,93,0,10.36,IS,2021-10-30 23:59:56
434,Puerto Del Rosario,28.5004,-13.8627,69.55,83,0,10.36,ES,2021-10-30 23:59:56
435,Aripuana,-9.1667,-60.6333,76.98,80,55,2.84,BR,2021-10-30 23:59:56
436,Sukhobezvodnoye,57.0491,44.8891,43.38,98,95,6.6,RU,2021-10-30 23:59:56
437,Bayji,34.9311,43.487,74.84,47,100,17.85,IQ,2021-10-30 23:59:57
438,Kieta,-6.2167,155.6333,81.45,78,98,2.89,PG,2021-10-30 23:59:57
439,Dargaville,-35.9333,173.8833,64.29,66,100,9.78,NZ,2021-10-30 23:59:57
440,Port Hardy,50.6996,-127.4199,48.2,66,20,2.3,CA,2021-10-30 23:59:58
441,Coos Bay,43.3665,-124.2179,61.0,94,90,5.75,US,2021-10-30 23:59:58
442,Honningsvag,70.9821,25.9704,41.27,63,100,10.71,NO,2021-10-30 23:59:58
443,Edgewater,28.9889,-80.9023,69.01,77,40,3.44,US,2021-10-30 23:59:59
444,Arman,59.7,150.1667,21.04,46,100,13.65,RU,2021-10-30 23:59:59
445,Tessalit,20.1986,1.0114,82.45,14,86,7.52,ML,2021-10-30 23:59:59
446,Nautla,20.2167,-96.7833,76.51,66,19,11.23,MX,2021-10-31 00:00:00
447,Dossor,47.5272,52.9811,43.99,72,10,5.66,KZ,2021-10-30 23:56:45
448,Hualmay,-11.0964,-77.6139,63.81,81,86,7.63,PE,2021-10-31 00:00:00
449,Semey,50.4111,80.2275,34.02,75,0,11.18,KZ,2021-10-31 00:00:01
450,Vinh Long,10.25,105.9667,78.78,87,85,6.89,VN,2021-10-30 23:58:51
451,Kochevo,59.5994,54.3125,28.2,98,92,3.8,RU,2021-10-31 00:00:02
452,Pemangkat,1.1667,108.9667,80.11,84,50,3.76,ID,2021-10-31 00:00:03
453,Guerrero Negro,27.9769,-114.0611,70.75,64,0,13.09,MX,2021-10-30 23:59:21
454,Tommot,58.9564,126.2925,18.48,71,97,2.86,RU,2021-10-31 00:00:04
455,North Bend,43.4065,-124.2243,60.93,94,90,5.75,US,2021-10-31 00:00:06
456,Dumai,1.6833,101.45,75.34,96,99,1.92,ID,2021-10-31 00:00:08
457,Hambantota,6.1241,81.1185,78.67,85,63,5.39,LK,2021-10-31 00:00:09
458,Jipijapa,-1.3333,-80.5833,71.24,76,50,5.46,EC,2021-10-31 00:00:10
459,Griffith,41.5284,-87.4237,55.4,84,40,4.61,US,2021-10-31 00:00:11
460,Johi,26.6921,67.6133,77.7,17,4,4.94,PK,2021-10-31 00:00:12
461,Kulhudhuffushi,6.6221,73.07,80.11,80,60,7.7,MV,2021-10-31 00:00:12
462,Rock Sound,24.9,-76.2,81.68,69,100,14.65,BS,2021-10-31 00:00:13
463,Dongsheng,39.8161,109.9776,29.57,57,0,7.4,CN,2021-10-31 00:00:14
464,Mujiayingzi,42.1167,118.7833,35.22,92,100,5.39,CN,2021-10-31 00:00:15
465,Krasnoselkup,65.7,82.4667,13.57,95,100,11.92,RU,2021-10-31 00:00:15
466,Louth,53.3666,-0.0044,47.25,94,39,9.78,GB,2021-10-31 00:00:16
467,Harper,4.375,-7.7169,77.25,87,93,4.92,LR,2021-10-31 00:00:17
468,Sibolga,1.7427,98.7792,77.02,87,99,2.33,ID,2021-10-31 00:00:18
469,Maragogi,-9.0122,-35.2225,77.36,74,6,10.58,BR,2021-10-31 00:00:19
470,Marshfield,44.6689,-90.1718,54.84,73,2,6.73,US,2021-10-31 00:00:19
471,Prachuap Khiri Khan,12.2167,99.75,79.68,92,100,2.35,TH,2021-10-31 00:00:20
472,Galdar,28.147,-15.6502,66.7,69,1,8.99,ES,2021-10-31 00:00:21
473,Kamaishi,39.2667,141.8833,45.55,71,100,5.39,JP,2021-10-30 23:58:55
474,Palana,59.1167,159.9667,22.23,81,88,4.36,RU,2021-10-31 00:00:22
475,Asuncion Nochixtlan,17.4667,-97.2333,59.95,85,95,3.29,MX,2021-10-31 00:00:23
476,Along,28.1667,94.7667,56.93,78,4,1.28,IN,2021-10-31 00:00:23
477,Esperance,-33.8667,121.9,66.51,47,9,12.93,AU,2021-10-31 00:00:16
478,Tabou,4.423,-7.3528,76.93,89,100,5.39,CI,2021-10-31 00:00:24
479,Ayr,55.4627,-4.6339,47.1,93,0,6.91,GB,2021-10-31 00:00:25
480,Soyo,-6.1349,12.3689,77.5,84,97,9.62,AO,2021-10-31 00:00:26
481,Kaeo,-35.1,173.7833,65.32,83,100,6.58,NZ,2021-10-31 00:00:26
482,Alpine,32.835,-116.7664,75.9,55,1,5.75,US,2021-10-31 00:00:27
483,Kudahuvadhoo,2.6708,72.8944,82.92,72,25,17.25,MV,2021-10-30 23:59:37
484,Enshi,30.3,109.4833,58.14,88,95,0.98,CN,2021-10-31 00:00:27
485,Nianzishan,47.5167,122.8833,29.05,37,91,7.52,CN,2021-10-31 00:00:28
486,Palaikastron,35.2,26.25,62.74,69,94,4.25,GR,2021-10-31 00:00:28
487,Katobu,-4.9408,122.5276,81.36,80,68,2.91,ID,2021-10-31 00:00:29
488,Zelenogorskiy,55.0333,87.0,19.92,82,98,4.68,RU,2021-10-31 00:00:29
489,Kloulklubed,7.0419,134.2556,77.5,76,100,14.83,PW,2021-10-31 00:00:30
490,Payo,-3.7508,103.6372,75.29,92,99,0.76,ID,2021-10-31 00:00:30
491,Poyarkovo,49.6,128.6833,28.63,40,0,7.29,RU,2021-10-31 00:00:30
492,Lahij,13.1667,44.5833,76.73,68,52,8.77,YE,2021-10-31 00:00:31
493,Motygino,58.1831,94.7592,25.18,63,97,8.05,RU,2021-10-31 00:00:31
494,Masterton,-40.9597,175.6575,61.88,48,29,17.56,NZ,2021-10-30 23:59:07
495,San Cristobal,7.7669,-72.225,67.12,97,100,0.87,VE,2021-10-31 00:00:32
496,Yulara,-25.2406,130.9889,68.47,49,100,24.74,AU,2021-10-31 00:00:32
497,Sioux Lookout,50.1001,-91.917,37.98,82,100,12.48,CA,2021-10-31 00:00:33
498,Ubatuba,-23.4339,-45.0711,70.03,94,100,9.64,BR,2021-10-31 00:00:33
499,Baracoa,20.3467,-74.4958,79.0,83,96,5.77,CU,2021-10-31 00:00:34
500,Bulaevo,54.9056,70.4439,32.41,97,100,15.12,KZ,2021-10-31 00:00:34
501,Pevek,69.7008,170.3133,-2.47,96,100,10.56,RU,2021-10-31 00:00:35
502,Juba,4.8517,31.5825,71.38,89,79,1.3,SS,2021-10-31 00:00:32
503,Zhuanghe,39.7008,122.9911,54.28,77,69,5.01,CN,2021-10-31 00:00:35
504,Goure,13.9835,10.2704,85.01,14,12,7.72,NE,2021-10-31 00:00:36
505,Hovd,48.0056,91.6419,34.84,45,99,5.86,MN,2021-10-30 23:59:59
506,Huangchuan,32.1272,115.0394,62.02,61,77,4.32,CN,2021-10-31 00:00:36
507,Mgachi,51.05,142.2667,31.51,63,93,6.24,RU,2021-10-31 00:00:37
508,Kovylkino,54.0388,43.9139,43.52,94,48,8.55,RU,2021-10-31 00:00:37
509,Nuuk,64.1835,-51.7216,36.21,87,75,35.68,GL,2021-10-31 00:00:37
510,Soe,-9.8607,124.284,79.5,57,100,2.68,ID,2021-10-31 00:00:38
511,Onega,63.9061,38.1404,40.75,95,98,7.78,RU,2021-10-31 00:00:38
512,Nipawin,53.3668,-104.0009,34.99,61,90,11.05,CA,2021-10-31 00:00:38
513,Den Helder,52.9599,4.7593,55.38,79,90,7.0,NL,2021-10-31 00:00:39
514,Ozuluama,21.6667,-97.85,71.62,75,20,8.3,MX,2021-10-31 00:00:39
515,Bardsir,29.9227,56.5743,51.6,35,4,1.7,IR,2021-10-31 00:00:40
516,Ahipara,-35.1667,173.1667,62.69,76,100,7.07,NZ,2021-10-31 00:00:40
517,Valparaiso,-33.0393,-71.6273,56.84,82,40,10.36,CL,2021-10-30 23:59:10
518,Misratah,32.3754,15.0925,71.83,63,100,11.95,LY,2021-10-31 00:00:41
519,Saint Anthony,45.0205,-93.218,55.15,72,40,0.0,US,2021-10-31 00:00:41
520,Yangjiang,21.85,111.9667,69.66,84,98,6.22,CN,2021-10-31 00:00:42
521,Sciacca,37.5082,13.0881,67.46,75,100,2.75,IT,2021-10-31 00:00:42
522,Awbari,26.5921,12.7805,67.93,31,0,4.79,LY,2021-10-31 00:00:43
523,Naryan-Mar,67.6713,53.087,17.37,92,100,14.07,RU,2021-10-31 00:00:43
524,Bogdanovich,56.7803,62.0494,30.81,96,100,8.46,RU,2021-10-31 00:00:43
525,Muli,2.9167,73.5667,82.87,73,18,16.31,MV,2021-10-31 00:00:44
526,Peterhead,57.5058,-1.7981,44.11,78,11,11.83,GB,2021-10-31 00:00:44
527,Belaya Gora,68.5333,146.4167,2.82,97,100,3.51,RU,2021-10-31 00:00:44
528,Mezen,65.8522,44.24,32.88,99,100,6.58,RU,2021-10-31 00:00:45
529,Sistranda,63.7256,8.834,51.91,68,100,31.34,NO,2021-10-30 23:59:25
530,Le Mars,42.7942,-96.1656,55.89,71,1,14.97,US,2021-10-31 00:00:45
531,Aksarka,66.5606,67.7975,-3.98,92,15,5.21,RU,2021-10-31 00:00:46
532,Qui Nhon,13.7667,109.2333,76.8,89,37,7.16,VN,2021-10-31 00:00:46
533,Teya,60.3778,92.6267,18.25,85,100,12.24,RU,2021-10-31 00:00:47
534,Arroio Grande,-32.2375,-53.0869,66.42,87,39,12.82,BR,2021-10-31 00:00:47
535,Dese,11.1333,39.6333,47.44,67,67,1.03,ET,2021-10-31 00:00:47
536,Rayong,12.8333,101.4333,80.8,99,100,3.04,TH,2021-10-31 00:00:48
537,Tokmak,47.2514,35.7058,42.57,78,1,8.93,UA,2021-10-31 00:00:48
538,Grand Gaube,-20.0064,57.6608,69.39,85,4,7.67,MU,2021-10-31 00:00:48
539,Olutanga,7.3106,122.8464,82.65,74,87,7.0,PH,2021-10-31 00:00:49
540,Troitskoye,52.9821,84.6757,33.1,91,100,9.15,RU,2021-10-31 00:00:49
